step 250/3815 7% [main] | loss 3.554 | lr 8.33e-03 (muon 8.33e-03 embed 8.33e-02 scalar 1.25e-01 arq 8.33e-03) | gnorm 1.37 | 0.07B tok | 47K tok/s/gpu | MFU 20% | peak 49.52GiB | ETA 2.8h
step 260/3815 7% [main] | loss 2.877 | lr 8.67e-03 (muon 8.67e-03 embed 8.67e-02 scalar 1.30e-01 arq 8.67e-03) | gnorm 1.74 | 0.07B tok | 48K tok/s/gpu | MFU 20% | peak 49.55GiB | ETA 2.7h
step 270/3815 7% [main] | loss 3.542 | lr 9.00e-03 (muon 9.00e-03 embed 9.00e-02 scalar 1.35e-01 arq 9.00e-03) | gnorm 1.25 | 0.07B tok | 48K tok/s/gpu | MFU 20% | peak 49.56GiB | ETA 2.7h
step 280/3815 7% [main] | loss 2.991 | lr 9.33e-03 (muon 9.33e-03 embed 9.33e-02 scalar 1.40e-01 arq 9.33e-03) | gnorm 0.95 | 0.07B tok | 47K tok/s/gpu | MFU 20% | peak 49.53GiB | ETA 2.7h
step 290/3815 8% [main] | loss 2.897 | lr 9.67e-03 (muon 9.67e-03 embed 9.67e-02 scalar 1.45e-01 arq 9.67e-03) | gnorm 0.96 | 0.08B tok | 48K tok/s/gpu | MFU 20% | peak 49.53GiB | ETA 2.7h
step 300/3815 8% [main] | loss 2.359 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.81 | 0.08B tok | 58K tok/s/gpu | MFU 24% | peak 49.54GiB | ETA 2.2h
step 310/3815 8% [main] | loss 3.502 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.94 | 0.08B tok | 49K tok/s/gpu | MFU 20% | peak 49.53GiB | ETA 2.6h
step 320/3815 8% [main] | loss 2.827 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.00 | 0.08B tok | 49K tok/s/gpu | MFU 21% | peak 49.53GiB | ETA 2.6h
step 330/3815 9% [main] | loss 2.964 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.94 | 0.09B tok | 48K tok/s/gpu | MFU 20% | peak 49.52GiB | ETA 2.6h
step 340/3815 9% [main] | loss 3.394 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.78 | 0.09B tok | 49K tok/s/gpu | MFU 21% | peak 49.53GiB | ETA 2.6h
step 350/3815 9% [main] | loss 2.832 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.98 | 0.09B tok | 49K tok/s/gpu | MFU 20% | peak 49.55GiB | ETA 2.6h
step 360/3815 9% [main] | loss 2.917 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.16 | 0.09B tok | 48K tok/s/gpu | MFU 20% | peak 49.51GiB | ETA 2.6h
step 370/3815 10% [main] | loss 2.191 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.54 | 0.10B tok | 49K tok/s/gpu | MFU 21% | peak 49.52GiB | ETA 2.6h
step 380/3815 10% [main] | loss 2.465 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.62 | 0.10B tok | 48K tok/s/gpu | MFU 20% | peak 49.51GiB | ETA 2.6h
step 390/3815 10% [main] | loss 2.600 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.91 | 0.10B tok | 48K tok/s/gpu | MFU 20% | peak 49.55GiB | ETA 2.6h
step 400/3815 10% [main] | loss 2.959 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.48 | 0.10B tok | 46K tok/s/gpu | MFU 19% | peak 49.55GiB | ETA 2.7h
step 410/3815 11% [main] | loss 2.968 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.00 | 0.11B tok | 48K tok/s/gpu | MFU 20% | peak 49.53GiB | ETA 2.6h
step 420/3815 11% [main] | loss 2.616 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.60 | 0.11B tok | 47K tok/s/gpu | MFU 20% | peak 49.53GiB | ETA 2.6h
step 430/3815 11% [main] | loss 2.907 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.04 | 0.11B tok | 47K tok/s/gpu | MFU 20% | peak 49.55GiB | ETA 2.6h
step 440/3815 12% [main] | loss 2.936 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.57 | 0.12B tok | 47K tok/s/gpu | MFU 20% | peak 49.53GiB | ETA 2.6h
step 450/3815 12% [main] | loss 2.594 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.45 | 0.12B tok | 49K tok/s/gpu | MFU 20% | peak 49.52GiB | ETA 2.5h
step 460/3815 12% [main] | loss 2.488 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.48 | 0.12B tok | 56K tok/s/gpu | MFU 23% | peak 49.51GiB | ETA 2.2h
step 470/3815 12% [main] | loss 2.976 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.70 | 0.12B tok | 47K tok/s/gpu | MFU 20% | peak 49.52GiB | ETA 2.6h
step 480/3815 13% [main] | loss 2.468 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.97 | 0.13B tok | 47K tok/s/gpu | MFU 20% | peak 49.51GiB | ETA 2.6h
step 490/3815 13% [main] | loss 2.223 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.37 | 0.13B tok | 47K tok/s/gpu | MFU 20% | peak 49.54GiB | ETA 2.6h
step 500/3815 val 2.917
step 500/3815 13% [main] | loss 2.450 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.53 | 0.13B tok | 29K tok/s/gpu | MFU 12% | peak 49.53GiB | ETA 4.2h
step 510/3815 13% [main] | loss 2.353 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.66 | 0.13B tok | 63K tok/s/gpu | MFU 26% | peak 49.53GiB | ETA 1.9h
